Name,Address,Food Type,Price Range,Smile Score,Cry Score,Promotions,Contact,Opening Hours,URL
The Praya,The Praya,Western District / Guangdong / Hong Kong Style / $401-800,$401-800,59,2,mediaItemThumbnail,31811666 (WhatsApp),11:30 - 23:00,https://www.openrice.com/en/hongkong/r-the-praya-western-district-hong-kong-style-r788733
